x y z
0.8878362367177381 -0.7303470205341527 -0.25739048792749086
0.9162110967138819 -0.7516491106125575 -0.22373999482186271
0.896584246209529 -0.7898609525444704 -0.212009451158035
0.8823567748756426 -0.8333469305494289 -0.19377930029203405
0.8370547539603791 -0.85289375043946 -0.21244944613274785
0.7776565188718932 -0.8691397983425948 -0.23375562107767245
0.7395338622039049 -0.8435502542342191 -0.27197393233649264
0.7090612320310253 -0.7908596391016882 -0.2795177443031565
0.7341618236990773 -0.7354735115781001 -0.2810926309709739
0.7704794426775147 -0.6943012812558386 -0.28641994987379377
0.831661178173639 -0.6987127174654447 -0.2823272406924485
0.872929051356622 -0.6908836205598736 -0.2706185211781384
0.872929051356622 -0.6908836205598736 -0.2706185211781384
0.872929051356622 -0.6908836205598736 -0.2706185211781384
0.872929051356622 -0.6908836205598736 -0.2706185211781384
0.872929051356622 -0.6908836205598736 -0.2706185211781384
0.53571757751603 -1.0212198370130914 0.2553659678534759
0.5836082780754751 -1.030512912466634 0.2255854946615151
0.6328819854648615 -1.0092580564690152 0.2174750479559947
0.6550398863690037 -0.9796058507602953 0.23042480818689093
0.6428649899563228 -0.9448592444535834 0.26262493814153964
0.626578903157054 -0.9058748703758456 0.27488345214530013
0.5901905106469372 -0.8986615858923408 0.28416301389360854
0.5324914246862474 -0.9040438061338142 0.2894257728660172
0.501733772250113 -0.9421126480905364 0.28443841922261515
0.49617613593230936 -0.9857493068809813 0.2702277421725954
0.49617613593230936 -0.9857493068809813 0.2702277421725954
0.49617613593230936 -0.9857493068809813 0.2702277421725954
0.49617613593230936 -0.9857493068809813 0.2702277421725954
0.49617613593230936 -0.9857493068809813 0.2702277421725954
0.49617613593230936 -0.9857493068809813 0.2702277421725954
0.49617613593230936 -0.9857493068809813 0.2702277421725954
0.6871647349290849 -0.41394677321078643 0.2177337681789708
0.7307988920638037 -0.3926394465600871 0.24083738293656837
0.7810557908668229 -0.37289036514818447 0.25870457581465334
0.7991563171252791 -0.32233285721111726 0.24995855142563417
0.8056167574762844 -0.2678402263781881 0.2498928723043974
0.767640341977996 -0.2350642384050926 0.2276198276711845
0.7451786043930145 -0.21117063370927913 0.18682475096461548
0.7084990875003744 -0.23732846820775383 0.1553563694159613
0.6802716372654816 -0.2664265666766618 0.11819731208294086
0.6702798912866966 -0.3179481378561666 0.12467866934867254
0.6468187344110136 -0.3641525674081727 0.14029462578704022
0.6583197332186724 -0.38391746930502024 0.18850233997211036
0.6583197332186724 -0.38391746930502024 0.18850233997211036
0.6583197332186724 -0.38391746930502024 0.18850233997211036
0.6583197332186724 -0.38391746930502024 0.18850233997211036
0.6583197332186724 -0.38391746930502024 0.18850233997211036
0.9254544599170466 0.3782657281282231 0.28880614555566836
0.9333117608149539 0.4309899410759191 0.28532702851963787
0.9316230054949708 0.4839991123043998 0.284511756587603
0.8853814763718151 0.5040697082712859 0.28846732615088533
0.8403645555242072 0.5228978627006149 0.29005286325161156
0.7964240858588088 0.4893380666702417 0.29363868851565067
0.7559105673808165 0.4642793487175287 0.2677668965041662
0.758700494156729 0.4161419372966566 0.25503837602971724
0.7506655054313726 0.36800426355228216 0.23915970310703663
0.7885564929346427 0.344925438922372 0.25072789841995635
0.8289509479968391 0.3208893933591917 0.26574005882254736
0.8761286580049288 0.34546963200702097 0.2949089096029833
0.8761286580049288 0.34546963200702097 0.2949089096029833
0.8761286580049288 0.34546963200702097 0.2949089096029833
0.8761286580049288 0.34546963200702097 0.2949089096029833
0.8761286580049288 0.34546963200702097 0.2949089096029833
