x y z
-0.6322960491336018 -0.7612729341212212 -0.28637952557734
-0.6909072351676452 -0.759217793548457 -0.2846532258310964
-0.7214990850716178 -0.719513865022282 -0.2897003142768781
-0.7133730612265694 -0.6597953891899715 -0.2964686800185618
-0.6961766787147979 -0.6193498128414539 -0.2848494886976236
-0.6529236256324155 -0.6089717152772147 -0.2773769874622147
-0.6039813887253674 -0.5969528011746043 -0.2468414256140827
-0.5750801262424238 -0.6261998716896969 -0.23945658539325043
-0.5550779765167876 -0.6725943195487144 -0.2562484319521093
-0.5795685073195456 -0.7224339928383802 -0.2914874969692546
-0.5795685073195456 -0.7224339928383802 -0.2914874969692546
-0.5795685073195456 -0.7224339928383802 -0.2914874969692546
-0.5795685073195456 -0.7224339928383802 -0.2914874969692546
-0.5795685073195456 -0.7224339928383802 -0.2914874969692546
-0.5795685073195456 -0.7224339928383802 -0.2914874969692546
-0.5795685073195456 -0.7224339928383802 -0.2914874969692546
-0.6804824978525594 -1.053645257226656 -0.15346056244046224
-0.6892009369022359 -1.0661551894749486 -0.10230704162697485
-0.7306877315243164 -1.045607110165831 -0.08070302979241468
-0.7754329577546232 -1.0205778028090706 -0.05380201986160982
-0.8098305291311403 -0.985279177227839 -0.08070302979241468
-0.8403967119538421 -0.9469203191022878 -0.1075414672005567
-0.8281333628231449 -0.9351208846056569 -0.16131220080083503
-0.7980059528026681 -0.9030641952994056 -0.19959599479839363
-0.746244390404379 -0.9194949915235155 -0.21878482118917
-0.6998192219614762 -0.9330472158366483 -0.23500509112685738
-0.6808532665613574 -0.9800954154115208 -0.2144258452935307
-0.6559779602602632 -1.0224807263054085 -0.19145558529438556
-0.6559779602602632 -1.0224807263054085 -0.19145558529438556
-0.6559779602602632 -1.0224807263054085 -0.19145558529438556
-0.6559779602602632 -1.0224807263054085 -0.19145558529438556
-0.6559779602602632 -1.0224807263054085 -0.19145558529438556
-0.4495808458930727 0.8990758039557583 -0.2949577303615195
-0.4441201696308596 0.944496658181205 -0.2879496153939976
-0.387106379183028 0.9640943404371487 -0.28532655220146635
-0.33695246789642797 0.9975719665948312 -0.2855576623055452
-0.28882929329142526 0.9786887665761976 -0.2913698007288408
-0.23764189942179223 0.9483351739914915 -0.288274078270184
-0.23814052647107434 0.8902391515321392 -0.28940117614842464
-0.24246840367316058 0.8417661209776705 -0.26302184501706116
-0.2960690496684778 0.8188351870554662 -0.2534914508491565
-0.3467034525561139 0.788105729482934 -0.2562854059901272
-0.39449309979550434 0.8097485642900344 -0.27929651760802376
-0.4490446500391771 0.8415994740831287 -0.2839295923317026
-0.4490446500391771 0.8415994740831287 -0.2839295923317026
-0.4490446500391771 0.8415994740831287 -0.2839295923317026
-0.4490446500391771 0.8415994740831287 -0.2839295923317026
-0.4490446500391771 0.8415994740831287 -0.2839295923317026
-0.9094945874686159 -0.5947951262381077 0.2855818392914133
-0.940445033397355 -0.6301647019273374 0.25724447415860563
-0.9244007742731675 -0.6851682224763858 0.2449661599718358
-0.9114627887792613 -0.7474042834175595 0.2220677845696982
-0.8660212205414757 -0.7706544984734407 0.23281680490805212
-0.8305297545416316 -0.7890399317490803 0.24656946926107393
-0.8030012229167225 -0.7476216949736669 0.28171868700889935
-0.7456741222567346 -0.711339566965926 0.2818426499131806
-0.7387377721141304 -0.6541039512987092 0.28572657588621214
-0.7483134079146052 -0.5950763597636596 0.28518464564405566
-0.8069601514035285 -0.5732268841702673 0.286731680605212
-0.8621512848175956 -0.555537143056592 0.2850881545808564
-0.8621512848175956 -0.555537143056592 0.2850881545808564
-0.8621512848175956 -0.555537143056592 0.2850881545808564
-0.8621512848175956 -0.555537143056592 0.2850881545808564
-0.8621512848175956 -0.555537143056592 0.2850881545808564
-0.7833895196108163 -0.18068535896393748 0.23031339307846144
-0.8249969200387154 -0.2252022376143236 0.25269529304832966
-0.8172801988003136 -0.2999137548750598 0.2509667848905542
-0.800675025705394 -0.35894956214789336 0.26201145164695033
-0.7469066781108344 -0.381306345764292 0.24428763097639256
-0.7011654869860616 -0.40133594669188705 0.21946433830923992
-0.6680158907213148 -0.3634933316910503 0.1871461148839885
-0.6559532720375371 -0.3444423017507155 0.13678633220126624
-0.6790883556880476 -0.29596587835253474 0.12027062181443207
-0.6868061552887136 -0.23951741893458642 0.10991158399323185
