0.7209662867132751 -0.6529153660280351 0.23218341505660675
0.7265314669116522 -0.6472597961000102 0.23066595747915628
0.7320553684556345 -0.6415556009273494 0.22913172725319597
0.7375367663698846 -0.6358037573536418 0.2275809754519153
0.7429744571211889 -0.6300052732353948 0.22601396364178522
0.74836725991014 -0.6241611865856801 0.22443096367155937
0.7537140179310308 -0.6182725646645697 0.22283225744347968
0.7590135995968675 -0.6123405030181618 0.22121813666711568
0.7642648997265072 -0.6063661244681896 0.21958890259632852
0.7694668406910411 -0.6003505780543604 0.2179448657499034
0.7746183735166564 -0.594295037931742 0.21628634561645174
0.7797184789413565 -0.5882007022256546 0.21461367034423554
0.784766168423052 -0.5820687918466766 0.2129271764166151
0.7897604850967008 -0.575900549268494 0.2112272083138693
0.7947005046783364 -0.5696972372714485 0.2095141181621809
0.7995853363139978 -0.5634601376547415 0.20778826537061953
0.8044141233717577 -0.5571905499203484 0.20605001625699074
0.8091860441752364 -0.5508897899317781 0.2042997436634557
0.8139003126771774 -0.5445591885508767 0.20253782656285083
0.818556179071869 -0.5382000902559372 0.20076464965666554

0.8961907160713432 -0.3688896290624325 0.2465007951259267
0.8929239430093087 -0.37814765537539 0.2443177904590743
0.8895609430856254 -0.3873834120224592 0.24210621765343104
0.8861022832130715 -0.39659393367053775 0.23986662014609444
0.8825486206339593 -0.40577626440047837 0.2375995695835511
0.8789007025501272 -0.41492746234764627 0.23530566513927254
0.8751593655205389 -0.42404460433769636 0.23298553275638043
0.8713255346266678 -0.4331247905007936 0.2306398243174734
0.8674002224070124 -0.4421651488474717 0.2282692167440861
0.8633845275632556 -0.4511628397894114 0.22587441102862446
0.8592796334417472 -0.46011506058861296 0.22345613120197344
0.8550868062951301 -0.469019049718735 0.22101512324030947
0.8508073933300463 -0.47787209112278395 0.218552153914963
0.8464428205479435 -0.48667151835184247 0.21606800958946706
0.8419945903870398 -0.4954147185701424 0.2135634949681892
0.8374642791744766 -0.5040991364124819 0.2110394318011785
0.8328535343986234 -0.5127222776807859 0.20849665755006272
0.8281640718123346 -0.5212817128674745 0.20593602402000027
0.8233976723787441 -0.5297750804942521 0.20335839596283023
0.818556179071869 -0.5382000902559372 0.20076464965666554
