primal_vertex_tag,dual_quadrangle_element_tag,primal_face_index
4,2043,681
78,2044,682
145,2045,682
77,2046,682
4,2047,683
146,2048,683
3,2049,683
765,2050,684
766,2051,684
764,2052,684
957,2053,685
958,2054,685
409,2055,685
901,2056,686
922,2057,686
900,2058,686
558,2059,687
949,2060,687
556,2061,687
529,2062,688
1353,2063,688
1024,2064,688
329,2065,689
1117,2066,689
1116,2067,689
983,2068,690
1173,2069,690
697,2070,690
568,2071,691
971,2072,691
970,2073,691
382,2074,692
930,2075,692
513,2076,692
148,2077,693
1015,2078,693
4,2079,693
81,2080,694
1141,2081,694
175,2082,694
613,2083,695
1126,2084,695
474,2085,695
565,2086,696
951,2087,696
649,2088,696
76,2089,697
1253,2090,697
869,2091,697
421,2092,698
932,2093,698
419,2094,698
559,2095,699
949,2096,699
563,2097,699
378,2098,700
1006,2099,700
394,2100,700
4,2101,701
1009,2102,701
146,2103,701
425,2104,702
938,2105,702
423,2106,702
658,2107,703
1106,2108,703
451,2109,703
826,2110,704
830,2111,704
827,2112,704
401,2113,705
929,2114,705
928,2115,705
233,2116,706
916,2117,706
849,2118,706
951,2119,707
952,2120,707
649,2121,707
884,2122,708
1413,2123,708
660,2124,708
343,2125,709
941,2126,709
344,2127,709
538,2128,710
1260,2129,710
1169,2130,710
60,2131,711
1080,2132,711
1078,2133,711
394,2134,712
1006,2135,712
604,2136,712
488,2137,713
1100,2138,713
713,2139,713
846,2140,714
1327,2141,714
754,2142,714
5,2143,715
1009,2144,715
4,2145,715
561,2146,716
951,2147,716
565,2148,716
477,2149,717
1153,2150,717
484,2151,717
1075,2152,718
1321,2153,718
739,2154,718
74,2155,719
121,2156,719
75,2157,719
6,2158,720
123,2159,720
7,2160,720
7,2161,721
122,2162,721
6,2163,721
75,2164,722
120,2165,722
74,2166,722
888,2167,723
1340,2168,723
335,2169,723
336,2170,724
1150,2171,724
926,2172,724
326,2173,725
955,2174,725
324,2175,725
449,2176,726
1124,2177,726
350,2178,726
654,2179,727
1040,2180,727
531,2181,727
839,2182,728
840,2183,728
838,2184,728
1010,2185,729
1012,2186,729
146,2187,729
765,2188,730
767,2189,730
766,2190,730
1107,2191,731
1162,2192,731
610,2193,731
73,2194,732
149,2195,732
72,2196,732
9,2197,733
150,2198,733
8,2199,733
8,2200,734
152,2201,734
9,2202,734
72,2203,735
151,2204,735
73,2205,735
551,2206,736
1036,2207,736
564,2208,736
500,2209,737
1131,2210,737
676,2211,737
600,2212,738
1133,2213,738
703,2214,738
790,2215,739
799,2216,739
789,2217,739
721,2218,740
1163,2219,740
668,2220,740
770,2221,741
877,2222,741
778,2223,741
729,2224,742
758,2225,742
728,2226,742
376,2227,743
527,2228,743
447,2229,743
517,2230,744
666,2231,744
582,2232,744
672,2233,745
815,2234,745
740,2235,745
901,2236,746
939,2237,746
922,2238,746
383,2239,747
411,2240,747
382,2241,747
597,2242,748
712,2243,748
671,2244,748
666,2245,749
1171,2246,749
582,2247,749
637,2248,750
672,2249,750
638,2250,750
412,2251,751
967,2252,751
411,2253,751
633,2254,752
635,2255,752
632,2256,752
314,2257,753
1122,2258,753
370,2259,753
769,2260,754
771,2261,754
770,2262,754
268,2263,755
317,2264,755
265,2265,755
636,2266,756
637,2267,756
635,2268,756
767,2269,757
769,2270,757
768,2271,757
1010,2272,758
1013,2273,758
1012,2274,758
767,2275,759
768,2276,759
766,2277,759
709,2278,760
728,2279,760
387,2280,760
649,2281,761
689,2282,761
569,2283,761
381,2284,762
382,2285,762
380,2286,762
771,2287,763
779,2288,763
770,2289,763
957,2290,764
959,2291,764
958,2292,764
958,2293,765
1001,2294,765
409,2295,765
571,2296,766
994,2297,766
993,2298,766
769,2299,767
770,2300,767
768,2301,767
454,2302,768
597,2303,768
453,2304,768
387,2305,769
870,2306,769
183,2307,769
453,2308,770
967,2309,770
412,2310,770
916,2311,771
1262,2312,771
688,2313,771
563,2314,772
951,2315,772
561,2316,772
381,2317,773
383,2318,773
382,2319,773
418,2320,774
453,2321,774
412,2322,774
565,2323,775
649,2324,775
569,2325,775
631,2326,776
632,2327,776
630,2328,776
383,2329,777
412,2330,777
411,2331,777
629,2332,778
630,2333,778
628,2334,778
782,2335,779
1017,2336,779
776,2337,779
493,2338,780
1157,2339,780
496,2340,780
556,2341,781
559,2342,781
557,2343,781
301,2344,782
936,2345,782
298,2346,782
632,2347,783
634,2348,783
630,2349,783
559,2350,784
563,2351,784
561,2352,784
597,2353,785
671,2354,785
453,2355,785
672,2356,786
740,2357,786
638,2358,786
637,2359,787
638,2360,787
635,2361,787
772,2362,788
773,2363,788
771,2364,788
10,2365,789
109,2366,789
11,2367,789
70,2368,790
110,2369,790
71,2370,790
11,2371,791
107,2372,791
10,2373,791
71,2374,792
108,2375,792
70,2376,792
663,2377,793
886,2378,793
835,2379,793
627,2380,794
628,2381,794
476,2382,794
565,2383,795
569,2384,795
566,2385,795
552,2386,796
554,2387,796
553,2388,796
13,2389,797
156,2390,797
12,2391,797
69,2392,798
157,2393,798
68,2394,798
777,2395,799
860,2396,799
767,2397,799
395,2398,800
866,2399,800
393,2400,800
374,2401,801
381,2402,801
380,2403,801
633,2404,802
636,2405,802
635,2406,802
556,2407,803
949,2408,803
559,2409,803
561,2410,804
565,2411,804
562,2412,804
374,2413,805
380,2414,805
313,2415,805
15,2416,806
128,2417,806
14,2418,806
67,2419,807
129,2420,807
66,2421,807
582,2422,808
731,2423,808
722,2424,808
761,2425,809
762,2426,809
548,2427,809
376,2428,810
447,2429,810
446,2430,810
274,2431,811
343,2432,811
316,2433,811
257,2434,812
260,2435,812
256,2436,812
636,2437,813
640,2438,813
637,2439,813
359,2440,814
1102,2441,814
362,2442,814
447,2443,815
517,2444,815
516,2445,815
631,2446,816
633,2447,816
632,2448,816
517,2449,817
582,2450,817
518,2451,817
17,2452,818
155,2453,818
16,2454,818
65,2455,819
158,2456,819
64,2457,819
347,2458,820
1006,2459,820
378,2460,820
252,2461,821
254,2462,821
253,2463,821
554,2464,822
556,2465,822
555,2466,822
246,2467,823
248,2468,823
247,2469,823
123,2470,824
1027,2471,824
1026,2472,824
559,2473,825
561,2474,825
560,2475,825
418,2476,826
454,2477,826
453,2478,826
709,2479,827
729,2480,827
728,2481,827
454,2482,828
646,2483,828
597,2484,828
567,2485,829
1176,2486,829
1037,2487,829
31,2488,830
114,2489,830
30,2490,830
27,2491,831
136,2492,831
26,2493,831
29,2494,832
160,2495,832
28,2496,832
22,2497,833
159,2498,833
21,2499,833
19,2500,834
124,2501,834
18,2502,834
24,2503,835
117,2504,835
23,2505,835
63,2506,836
125,2507,836
62,2508,836
61,2509,837
161,2510,837
60,2511,837
411,2512,838
930,2513,838
382,2514,838
58,2515,839
118,2516,839
57,2517,839
55,2518,840
138,2519,840
54,2520,840
34,2521,841
137,2522,841
33,2523,841
554,2524,842
558,2525,842
556,2526,842
52,2527,843
115,2528,843
51,2529,843
244,2530,844
246,2531,844
245,2532,844
36,2533,845
162,2534,845
35,2535,845
50,2536,846
163,2537,846
49,2538,846
38,2539,847
116,2540,847
37,2541,847
765,2542,848
777,2543,848
767,2544,848
267,2545,849
268,2546,849
265,2547,849
250,2548,850
252,2549,850
251,2550,850
48,2551,851
133,2552,851
47,2553,851
548,2554,852
549,2555,852
547,2556,852
344,2557,853
376,2558,853
375,2559,853
317,2560,854
861,2561,854
265,2562,854
41,2563,855
139,2564,855
40,2565,855
255,2566,856
256,2567,856
254,2568,856
46,2569,857
164,2570,857
45,2571,857
571,2572,858
993,2573,858
975,2574,858
629,2575,859
631,2576,859
630,2577,859
44,2578,860
111,2579,860
43,2580,860
243,2581,861
244,2582,861
242,2583,861
627,2584,862
629,2585,862
628,2586,862
249,2587,863
250,2588,863
248,2589,863
289,2590,864
290,2591,864
268,2592,864
546,2593,865
548,2594,865
547,2595,865
507,2596,866
716,2597,866
498,2598,866
769,2599,867
772,2600,867
771,2601,867
382,2602,868
513,2603,868
380,2604,868
12,2605,869
154,2606,869
13,2607,869
68,2608,870
153,2609,870
69,2610,870
507,2611,871
797,2612,871
716,2613,871
556,2614,872
557,2615,872
555,2616,872
663,2617,873
835,2618,873
664,2619,873
240,2620,874
242,2621,874
241,2622,874
546,2623,875
761,2624,875
548,2625,875
343,2626,876
344,2627,876
316,2628,876
740,2629,877
786,2630,877
741,2631,877
549,2632,878
552,2633,878
551,2634,878
264,2635,879
265,2636,879
261,2637,879
554,2638,880
555,2639,880
553,2640,880
244,2641,881
245,2642,881
242,2643,881
552,2644,882
553,2645,882
551,2646,882
493,2647,883
494,2648,883
492,2649,883
334,2650,884
546,2651,884
340,2652,884
312,2653,885
313,2654,885
311,2655,885
306,2656,886
872,2657,886
244,2658,886
250,2659,887
251,2660,887
248,2661,887
342,2662,888
874,2663,888
250,2664,888
391,2665,889
663,2666,889
506,2667,889
256,2668,890
258,2669,890
254,2670,890
565,2671,891
566,2672,891
562,2673,891
553,2674,892
1036,2675,892
551,2676,892
252,2677,893
255,2678,893
254,2679,893
246,2680,894
249,2681,894
248,2682,894
246,2683,895
247,2684,895
245,2685,895
373,2686,896
374,2687,896
313,2688,896
1132,2689,897
1157,2690,897
693,2691,897
436,2692,898
1003,2693,898
648,2694,898
625,2695,899
1124,2696,899
449,2697,899
559,2698,900
560,2699,900
557,2700,900
546,2701,901
547,2702,901
340,2703,901
337,2704,902
510,2705,902
367,2706,902
772,2707,903
774,2708,903
773,2709,903
123,2710,904
1026,2711,904
7,2712,904
74,2713,905
1020,2714,905
121,2715,905
120,2716,906
1019,2717,906
74,2718,906
569,2719,907
570,2720,907
566,2721,907
499,2722,908
507,2723,908
498,2724,908
781,2725,909
782,2726,909
776,2727,909
365,2728,910
492,2729,910
363,2730,910
663,2731,911
1113,2732,911
886,2733,911
561,2734,912
562,2735,912
560,2736,912
240,2737,913
243,2738,913
242,2739,913
280,2740,914
752,2741,914
282,2742,914
957,2743,915
960,2744,915
959,2745,915
252,2746,916
253,2747,916
251,2748,916
959,2749,917
961,2750,917
958,2751,917
1009,2752,918
1010,2753,918
146,2754,918
497,2755,919
498,2756,919
495,2757,919
436,2758,920
648,2759,920
452,2760,920
296,2761,921
660,2762,921
659,2763,921
694,2764,922
1132,2765,922
693,2766,922
815,2767,923
1251,2768,923
94,2769,923
310,2770,924
311,2771,924
278,2772,924
660,2773,925
862,2774,925
806,2775,925
737,2776,926
738,2777,926
342,2778,926
592,2779,927
717,2780,927
384,2781,927
452,2782,928
820,2783,928
617,2784,928
493,2785,929
495,2786,929
494,2787,929
692,2788,930
693,2789,930
485,2790,930
750,2791,931
923,2792,931
751,2793,931
752,2794,932
753,2795,932
282,2796,932
644,2797,933
895,2798,933
197,2799,933
255,2800,934
257,2801,934
256,2802,934
241,2803,935
280,2804,935
259,2805,935
240,2806,936
241,2807,936
239,2808,936
971,2809,937
972,2810,937
970,2811,937
238,2812,938
832,2813,938
240,2814,938
365,2815,939
493,2816,939
492,2817,939
417,2818,940
418,2819,940
412,2820,940
14,2821,941
127,2822,941
15,2823,941
66,2824,942
126,2825,942
67,2826,942
257,2827,943
261,2828,943
260,2829,943
362,2830,944
363,2831,944
361,2832,944
243,2833,945
306,2834,945
244,2835,945
475,2836,946
476,2837,946
401,2838,946
515,2839,947
885,2840,947
209,2841,947
770,2842,948
778,2843,948
768,2844,948
514,2845,949
933,2846,949
932,2847,949
238,2848,950
240,2849,950
239,2850,950
549,2851,951
551,2852,951
550,2853,951
64,2854,952
165,2855,952
65,2856,952
479,2857,953
1145,2858,953
657,2859,953
514,2860,954
932,2861,954
421,2862,954
359,2863,955
361,2864,955
357,2865,955
903,2866,956
968,2867,956
291,2868,956
747,2869,957
750,2870,957
749,2871,957
419,2872,958
955,2873,958
326,2874,958
400,2875,959
401,2876,959
328,2877,959
305,2878,960
334,2879,960
333,2880,960
904,2881,961
905,2882,961
299,2883,961
280,2884,962
282,2885,962
281,2886,962
719,2887,963
796,2888,963
642,2889,963
335,2890,964
337,2891,964
336,2892,964
517,2893,965
518,2894,965
516,2895,965
509,2896,966
938,2897,966
425,2898,966
16,2899,967
167,2900,967
17,2901,967
582,2902,968
722,2903,968
518,2904,968
61,2905,969
113,2906,969
62,2907,969
297,2908,970
912,2909,970
300,2910,970
443,2911,971
670,2912,971
544,2913,971
580,2914,972
981,2915,972
980,2916,972
447,2917,973
516,2918,973
446,2919,973
283,2920,974
904,2921,974
299,2922,974
187,2923,975
269,2924,975
214,2925,975
249,2926,976
342,2927,976
250,2928,976
1022,2929,977
1023,2930,977
1021,2931,977
750,2932,978
751,2933,978
749,2934,978
376,2935,979
446,2936,979
375,2937,979
626,2938,980
627,2939,980
476,2940,980
580,2941,981
980,2942,981
536,2943,981
423,2944,982
514,2945,982
421,2946,982
486,2947,983
590,2948,983
462,2949,983
535,2950,984
536,2951,984
534,2952,984
663,2953,985
664,2954,985
506,2955,985
549,2956,986
550,2957,986
547,2958,986
692,2959,987
694,2960,987
693,2961,987
537,2962,988
580,2963,988
536,2964,988
533,2965,989
534,2966,989
532,2967,989
486,2968,990
608,2969,990
590,2970,990
536,2971,991
540,2972,991
534,2973,991
620,2974,992
803,2975,992
802,2976,992
634,2977,993
1028,2978,993
630,2979,993
961,2980,994
962,2981,994
958,2982,994
233,2983,995
844,2984,995
215,2985,995
835,2986,996
836,2987,996
664,2988,996
660,2989,997
806,2990,997
659,2991,997
392,2992,998
511,2993,998
377,2994,998
237,2995,999
879,2996,999
232,2997,999
594,2998,1000
1148,2999,1000
683,3000,1000
414,3001,1001
825,3002,1001
226,3003,1001
280,3004,1002
281,3005,1002
259,3006,1002
337,3007,1003
367,3008,1003
366,3009,1003
615,3010,1004
984,3011,1004
854,3012,1004
233,3013,1005
848,3014,1005
844,3015,1005
427,3016,1006
509,3017,1006
425,3018,1006
334,3019,1007
340,3020,1007
339,3021,1007
718,3022,1008
719,3023,1008
642,3024,1008
349,3025,1009
384,3026,1009
318,3027,1009
294,3028,1010
335,3029,1010
309,3030,1010
18,3031,1011
134,3032,1011
19,3033,1011
667,3034,1012
668,3035,1012
480,3036,1012
444,3037,1013
673,3038,1013
606,3039,1013
521,3040,1014
583,3041,1014
523,3042,1014
644,3043,1015
896,3044,1015
895,3045,1015
379,3046,1016
1102,3047,1016
615,3048,1016
533,3049,1017
535,3050,1017
534,3051,1017
385,3052,1018
592,3053,1018
384,3054,1018
497,3055,1019
499,3056,1019
498,3057,1019
461,3058,1020
462,3059,1020
431,3060,1020
641,3061,1021
642,3062,1021
581,3063,1021
20,3064,1022
166,3065,1022
21,3066,1022
58,3067,1023
140,3068,1023
59,3069,1023
503,3070,1024
688,3071,1024
687,3072,1024
463,3073,1025
486,3074,1025
462,3075,1025
414,3076,1026
828,3077,1026
825,3078,1026
351,3079,1027
661,3080,1027
450,3081,1027
611,3082,1028
686,3083,1028
465,3084,1028
491,3085,1029
503,3086,1029
490,3087,1029
583,3088,1030
584,3089,1030
523,3090,1030
531,3091,1031
532,3092,1031
504,3093,1031
56,3094,1032
168,3095,1032
57,3096,1032
405,3097,1033
406,3098,1033
404,3099,1033
407,3100,1034
408,3101,1034
406,3102,1034
489,3103,1035
490,3104,1035
458,3105,1035
503,3106,1036
687,3107,1036
490,3108,1036
564,3109,1037
1036,3110,1037
607,3111,1037
535,3112,1038
537,3113,1038
536,3114,1038
33,3115,1039
135,3116,1039
34,3117,1039
31,3118,1040
169,3119,1040
32,3120,1040
29,3121,1041
119,3122,1041
30,3123,1041
50,3124,1042
143,3125,1042
51,3126,1042
53,3127,1043
131,3128,1043
54,3129,1043
47,3130,1044
130,3131,1044
48,3132,1044
36,3133,1045
141,3134,1045
37,3135,1045
26,3136,1046
142,3137,1046
27,3138,1046
44,3139,1047
144,3140,1047
45,3141,1047
38,3142,1048
170,3143,1048
39,3144,1048
531,3145,1049
533,3146,1049
532,3147,1049
41,3148,1050
132,3149,1050
42,3150,1050
23,3151,1051
112,3152,1051
24,3153,1051
457,3154,1052
458,3155,1052
408,3156,1052
491,3157,1053
504,3158,1053
503,3159,1053
961,3160,1054
964,3161,1054
962,3162,1054
489,3163,1055
491,3164,1055
490,3165,1055
283,3166,1056
297,3167,1056
284,3168,1056
403,3169,1057
404,3170,1057
402,3171,1057
247,3172,1058
756,3173,1058
372,3174,1058
283,3175,1059
299,3176,1059
297,3177,1059
450,3178,1060
624,3179,1060
623,3180,1060
238,3181,1061
239,3182,1061
237,3183,1061
351,3184,1062
450,3185,1062
449,3186,1062
406,3187,1063
528,3188,1063
404,3189,1063
450,3190,1064
623,3191,1064
449,3192,1064
364,3193,1065
365,3194,1065
363,3195,1065
236,3196,1066
237,3197,1066
232,3198,1066
405,3199,1067
407,3200,1067
406,3201,1067
351,3202,1068
449,3203,1068
350,3204,1068
720,3205,1069
942,3206,1069
719,3207,1069
211,3208,1070
515,3209,1070
209,3210,1070
300,3211,1071
351,3212,1071
350,3213,1071
537,3214,1072
581,3215,1072
580,3216,1072
403,3217,1073
405,3218,1073
404,3219,1073
803,3220,1074
804,3221,1074
802,3222,1074
369,3223,1075
419,3224,1075
326,3225,1075
297,3226,1076
300,3227,1076
298,3228,1076
351,3229,1077
912,3230,1077
661,3231,1077
407,3232,1078
457,3233,1078
408,3234,1078
488,3235,1079
489,3236,1079
458,3237,1079
623,3238,1080
679,3239,1080
625,3240,1080
300,3241,1081
350,3242,1081
301,3243,1081
297,3244,1082
298,3245,1082
284,3246,1082
399,3247,1083
403,3248,1083
402,3249,1083
399,3250,1084
409,3251,1084
403,3252,1084
399,3253,1085
402,3254,1085
398,3255,1085
264,3256,1086
267,3257,1086
265,3258,1086
352,3259,1087
413,3260,1087
354,3261,1087
367,3262,1088
436,3263,1088
415,3264,1088
657,3265,1089
747,3266,1089
746,3267,1089
241,3268,1090
259,3269,1090
239,3270,1090
486,3271,1091
653,3272,1091
608,3273,1091
228,3274,1092
414,3275,1092
226,3276,1092
521,3277,1093
523,3278,1093
522,3279,1093
414,3280,1094
829,3281,1094
828,3282,1094
300,3283,1095
301,3284,1095
298,3285,1095
623,3286,1096
625,3287,1096
449,3288,1096
600,3289,1097
703,3290,1097
702,3291,1097
350,3292,1098
352,3293,1098
301,3294,1098
457,3295,1099
488,3296,1099
458,3297,1099
354,3298,1100
399,3299,1100
398,3300,1100
679,3301,1101
685,3302,1101
625,3303,1101
473,3304,1102
521,3305,1102
520,3306,1102
530,3307,1103
531,3308,1103
504,3309,1103
461,3310,1104
463,3311,1104
462,3312,1104
269,3313,1105
274,3314,1105
270,3315,1105
282,3316,1106
283,3317,1106
281,3318,1106
641,3319,1107
718,3320,1107
642,3321,1107
714,3322,1108
721,3323,1108
668,3324,1108
236,3325,1109
238,3326,1109
237,3327,1109
687,3328,1110
982,3329,1110
490,3330,1110
267,3331,1111
289,3332,1111
268,3333,1111
787,3334,1112
788,3335,1112
579,3336,1112
488,3337,1113
652,3338,1113
489,3339,1113
374,3340,1114
434,3341,1114
381,3342,1114
407,3343,1115
459,3344,1115
457,3345,1115
359,3346,1116
362,3347,1116
361,3348,1116
491,3349,1117
530,3350,1117
504,3351,1117
747,3352,1118
749,3353,1118
748,3354,1118
354,3355,1119
398,3356,1119
353,3357,1119
420,3358,1120
421,3359,1120
419,3360,1120
352,3361,1121
354,3362,1121
353,3363,1121
603,3364,1122
909,3365,1122
908,3366,1122
224,3367,1123
229,3368,1123
222,3369,1123
286,3370,1124
287,3371,1124
285,3372,1124
352,3373,1125
353,3374,1125
301,3375,1125
530,3376,1126
654,3377,1126
531,3378,1126
737,3379,1127
805,3380,1127
738,3381,1127
713,3382,1128
931,3383,1128
652,3384,1128
479,3385,1129
657,3386,1129
656,3387,1129
233,3388,1130
849,3389,1130
848,3390,1130
488,3391,1131
713,3392,1131
652,3393,1131
298,3394,1132
541,3395,1132
284,3396,1132
222,3397,1133
831,3398,1133
220,3399,1133
533,3400,1134
605,3401,1134
535,3402,1134
217,3403,1135
233,3404,1135
215,3405,1135
398,3406,1136
538,3407,1136
353,3408,1136
436,3409,1137
452,3410,1137
451,3411,1137
192,3412,1138
867,3413,1138
195,3414,1138
273,3415,1139
285,3416,1139
203,3417,1139
523,3418,1140
524,3419,1140
522,3420,1140
455,3421,1141
572,3422,1141
439,3423,1141
595,3424,1142
596,3425,1142
593,3426,1142
909,3427,1143
919,3428,1143
908,3429,1143
530,3430,1144
655,3431,1144
654,3432,1144
332,3433,1145
483,3434,1145
416,3435,1145
283,3436,1146
284,3437,1146
281,3438,1146
422,3439,1147
423,3440,1147
421,3441,1147
235,3442,1148
236,3443,1148
232,3444,1148
718,3445,1149
720,3446,1149
719,3447,1149
708,3448,1150
709,3449,1150
387,3450,1150
521,3451,1151
522,3452,1151
520,3453,1151
620,3454,1152
802,3455,1152
800,3456,1152
426,3457,1153
427,3458,1153
425,3459,1153
481,3460,1154
620,3461,1154
619,3462,1154
576,3463,1155
611,3464,1155
465,3465,1155
424,3466,1156
425,3467,1156
423,3468,1156
468,3469,1157
706,3470,1157
470,3471,1157
460,3472,1158
461,3473,1158
431,3474,1158
231,3475,1159
232,3476,1159
228,3477,1159
218,3478,1160
234,3479,1160
217,3480,1160
310,3481,1161
312,3482,1161
311,3483,1161
614,3484,1162
641,3485,1162
581,3486,1162
428,3487,1163
429,3488,1163
427,3489,1163
464,3490,1164
465,3491,1164
463,3492,1164
216,3493,1165
218,3494,1165
217,3495,1165
430,3496,1166
431,3497,1166
429,3498,1166
456,3499,1167
600,3500,1167
599,3501,1167
349,3502,1168
385,3503,1168
384,3504,1168
216,3505,1169
217,3506,1169
215,3507,1169
603,3508,1170
908,3509,1170
907,3510,1170
537,3511,1171
614,3512,1171
581,3513,1171
369,3514,1172
420,3515,1172
419,3516,1172
227,3517,1173
228,3518,1173
226,3519,1173
235,3520,1174
705,3521,1174
272,3522,1174
235,3523,1175
272,3524,1175
236,3525,1175
541,3526,1176
924,3527,1176
284,3528,1176
484,3529,1177
485,3530,1177
410,3531,1177
614,3532,1178
795,3533,1178
698,3534,1178
231,3535,1179
235,3536,1179
232,3537,1179
703,3538,1180
744,3539,1180
702,3540,1180
335,3541,1181
336,3542,1181
309,3543,1181
691,3544,1182
692,3545,1182
485,3546,1182
647,3547,1183
715,3548,1183
646,3549,1183
600,3550,1184
702,3551,1184
601,3552,1184
212,3553,1185
216,3554,1185
215,3555,1185
461,3556,1186
464,3557,1186
463,3558,1186
850,3559,1187
851,3560,1187
234,3561,1187
673,3562,1188
674,3563,1188
606,3564,1188
218,3565,1189
850,3566,1189
234,3567,1189
225,3568,1190
226,3569,1190
224,3570,1190
362,3571,1191
364,3572,1191
363,3573,1191
600,3574,1192
601,3575,1192
599,3576,1192
296,3577,1193
659,3578,1193
622,3579,1193
594,3580,1194
683,3581,1194
682,3582,1194
337,3583,1195
366,3584,1195
336,3585,1195
231,3586,1196
263,3587,1196
235,3588,1196
732,3589,1197
736,3590,1197
526,3591,1197
388,3592,1198
543,3593,1198
542,3594,1198
288,3595,1199
318,3596,1199
287,3597,1199
747,3598,1200
748,3599,1200
746,3600,1200
225,3601,1201
733,3602,1201
227,3603,1201
576,3604,1202
711,3605,1202
611,3606,1202
473,3607,1203
520,3608,1203
519,3609,1203
855,3610,1204
858,3611,1204
857,3612,1204
334,3613,1205
339,3614,1205
333,3615,1205
464,3616,1206
576,3617,1206
465,3618,1206
420,3619,1207
422,3620,1207
421,3621,1207
227,3622,1208
231,3623,1208
228,3624,1208
524,3625,1209
526,3626,1209
522,3627,1209
524,3628,1210
612,3629,1210
526,3630,1210
740,3631,1211
741,3632,1211
638,3633,1211
212,3634,1212
215,3635,1212
211,3636,1212
20,3637,1213
1063,3638,1213
19,3639,1213
216,3640,1214
219,3641,1214
218,3642,1214
426,3643,1215
428,3644,1215
427,3645,1215
199,3646,1216
296,3647,1216
201,3648,1216
223,3649,1217
224,3650,1217
222,3651,1217
424,3652,1218
426,3653,1218
425,3654,1218
620,3655,1219
800,3656,1219
619,3657,1219
464,3658,1220
577,3659,1220
576,3660,1220
428,3661,1221
430,3662,1221
429,3663,1221
312,3664,1222
373,3665,1222
313,3666,1222
430,3667,1223
460,3668,1223
431,3669,1223
385,3670,1224
593,3671,1224
592,3672,1224
470,3673,1225
473,3674,1225
472,3675,1225
422,3676,1226
424,3677,1226
423,3678,1226
223,3679,1227
230,3680,1227
225,3681,1227
219,3682,1228
327,3683,1228
221,3684,1228
225,3685,1229
227,3686,1229
226,3687,1229
733,3688,1230
859,3689,1230
227,3690,1230
603,3691,1231
907,3692,1231
602,3693,1231
469,3694,1232
471,3695,1232
467,3696,1232
273,3697,1233
286,3698,1233
285,3699,1233
221,3700,1234
222,3701,1234
220,3702,1234
800,3703,1235
801,3704,1235
619,3705,1235
601,3706,1236
602,3707,1236
599,3708,1236
219,3709,1237
220,3710,1237
218,3711,1237
657,3712,1238
746,3713,1238
656,3714,1238
781,3715,1239
783,3716,1239
782,3717,1239
438,3718,1240
439,3719,1240
371,3720,1240
208,3721,1241
841,3722,1241
213,3723,1241
430,3724,1242
481,3725,1242
460,3726,1242
223,3727,1243
225,3728,1243
224,3729,1243
614,3730,1244
698,3731,1244
641,3732,1244
519,3733,1245
525,3734,1245
472,3735,1245
368,3736,1246
369,3737,1246
326,3738,1246
612,3739,1247
732,3740,1247
526,3741,1247
319,3742,1248
349,3743,1248
318,3744,1248
208,3745,1249
209,3746,1249
206,3747,1249
356,3748,1250
357,3749,1250
306,3750,1250
481,3751,1251
619,3752,1251
618,3753,1251
481,3754,1252
618,3755,1252
460,3756,1252
520,3757,1253
681,3758,1253
519,3759,1253
601,3760,1254
603,3761,1254
602,3762,1254
615,3763,1255
854,3764,1255
616,3765,1255
841,3766,1256
843,3767,1256
842,3768,1256
325,3769,1257
326,3770,1257
324,3771,1257
473,3772,1258
519,3773,1258
472,3774,1258
221,3775,1259
223,3776,1259
222,3777,1259
456,3778,1260
599,3779,1260
598,3780,1260
587,3781,1261
613,3782,1261
474,3783,1261
210,3784,1262
212,3785,1262
211,3786,1262
286,3787,1263
288,3788,1263
287,3789,1263
424,3790,1264
433,3791,1264
426,3792,1264
1091,3793,1265
1092,3794,1265
1090,3795,1265
468,3796,1266
470,3797,1266
469,3798,1266
327,3799,1267
809,3800,1267
221,3801,1267
470,3802,1268
472,3803,1268
469,3804,1268
219,3805,1269
221,3806,1269
220,3807,1269
202,3808,1270
887,3809,1270
205,3810,1270
379,3811,1271
615,3812,1271
477,3813,1271
749,3814,1272
794,3815,1272
748,3816,1272
683,3817,1273
791,3818,1273
682,3819,1273
420,3820,1274
432,3821,1274
422,3822,1274
253,3823,1275
303,3824,1275
302,3825,1275
210,3826,1276
211,3827,1276
209,3828,1276
438,3829,1277
478,3830,1277
440,3831,1277
25,3832,1278
1060,3833,1278
24,3834,1278
452,3835,1279
617,3836,1279
545,3837,1279
496,3838,1280
497,3839,1280
495,3840,1280
319,3841,1281
355,3842,1281
349,3843,1281
323,3844,1282
324,3845,1282
295,3846,1282
288,3847,1283
319,3848,1283
318,3849,1283
742,3850,1284
743,3851,1284
694,3852,1284
370,3853,1285
444,3854,1285
437,3855,1285
367,3856,1286
415,3857,1286
366,3858,1286
959,3859,1287
963,3860,1287
961,3861,1287
723,3862,1288
724,3863,1288
573,3864,1288
483,3865,1289
807,3866,1289
416,3867,1289
205,3868,1290
292,3869,1290
207,3870,1290
288,3871,1291
320,3872,1291
319,3873,1291
469,3874,1292
987,3875,1292
471,3876,1292
323,3877,1293
338,3878,1293
325,3879,1293
854,3880,1294
855,3881,1294
616,3882,1294
358,3883,1295
359,3884,1295
357,3885,1295
368,3886,1296
479,3887,1296
474,3888,1296
671,3889,1297
967,3890,1297
453,3891,1297
325,3892,1298
368,3893,1298
326,3894,1298
670,3895,1299
1161,3896,1299
544,3897,1299
