diamond_tag,primal_a,primal_b,center_x,center_y,center_z,grad_x,grad_y,grad_z,error_to_exact_surface_gradient
88,20,139,0.5234129139637652,-0.2283609025614867,0.8142981828367201,0.7949571062993029,0.6239206592321224,-0.3025651206860127,0.11768088807085911
89,20,140,0.29617628127631457,-0.2602789650091035,0.9128326625320349,1.8919949502784634,0.5675757684450355,-0.4331793960175504,0.02327338329635835
90,20,145,0.3945356213372688,-0.3684213267899391,0.8334865449441204,1.3026690037431394,0.753391781224513,-0.2950082329254144,0.03757996741219838
91,20,175,0.5261441953761563,-0.3405583994516982,0.7649803077044282,0.8030386943230118,0.7331311072742159,-0.21773872252380666,0.04134022905740707
92,21,23,0.5498620308780758,0.3681107543328372,0.7399117838131243,0.6954301643509995,-0.7128987333697898,-0.1620358488470513,0.027256219090844105
93,21,33,0.6609162136169344,0.3630925606291355,0.6459096672223112,0.30905950096209345,-0.5524523112663011,-0.004282625633050485,0.011459233680265487
94,22,24,0.9222262618235066,0.36349366210021256,-0.06322189457171531,-0.032001316990797474,0.29575174323036313,1.2100834617957623,0.04671660788186972
95,22,126,0.9535864489842826,0.24123593721199388,0.14043248117097762,-0.292129937060475,0.31692752223561355,1.4601595332085928,0.057266853238095994
96,22,146,0.925111383957379,0.35497638610769555,0.0752863262824367,-0.2122189629871963,0.25240092222773125,1.4639458320548642,0.04318571241766317
97,23,32,0.49709791336341724,0.5948329174668432,0.6176672203673574,0.9418112115562939,-0.8021339707457158,0.018197607967806922,0.034894832786163704
98,23,33,0.5786768869333062,0.481917599297557,0.6465745770959225,0.7227795086079658,-0.7702677120716799,-0.06493972309496376,0.006963970698704399
99,23,34,0.3648613075003301,0.6040021163584663,0.6970885091204155,1.0907751831426071,-0.5578757592006247,-0.0941072691255313,0.0503008855452966
100,23,39,0.3155473155369959,0.4985627137817089,0.7968826412938259,1.4108526426640753,-0.6093324740503034,-0.16911744763034486,0.007651379476752593
101,24,25,0.8325315084587115,0.47535648969940153,-0.2604157173956574,0.12280849682518072,-0.10049961495554129,0.2100701045776596,0.015467239453829985
102,24,26,0.7850083256410353,0.5810822291378539,-0.18046593844170766,0.42515680601635153,-0.34431289006974386,0.7414055738110001,0.013690994673513132
103,24,27,0.8078860118851867,0.5764762679431781,-0.04101817102977123,0.30229883378021827,-0.32798257741074205,1.3013979544058591,0.02049902183059857
104,24,146,0.875691962354911,0.46931163316446467,0.013539760460367829,-0.034389281264497515,0.030979199109998093,1.3519641016675303,0.06946321755657783
105,25,26,0.745971447237824,0.5752150946272611,-0.3153720110863202,0.3836024801362885,-0.5338362162198809,-0.06742380329353495,0.006438474269556788
106,25,144,0.8058275552365071,0.35135719184710634,-0.463562181621132,-0.487423975908429,-0.33319096819769006,-1.1086773815512574,0.02807130278317453
107,25,147,0.6931709041037002,0.5582518954779406,-0.4413363711682345,0.1841637309474289,-0.8550220827984465,-0.8041564504374558,0.037150797858703476
108,25,174,0.7348547527798217,0.44914892303571513,-0.4985173048272079,-0.25778835851015885,-0.7627150562746556,-1.0862179496113116,0.0705618378184655
109,26,27,0.7218584659465532,0.6754669860854641,-0.09526709389473105,0.6937627141401148,-0.5865635734625011,1.0929228279352436,0.06802566127666206
110,26,28,0.6203518254166359,0.7614859468810075,-0.14703272481118335,0.9798758919332327,-0.6208377703855245,0.9176593209639,0.027096277970202642
111,26,29,0.5827537958767276,0.7521208190251828,-0.2850320853472187,0.9009692855422625,-0.6699475423632673,0.07848150836475337,0.056581173151281444
112,26,147,0.6432765377998244,0.6616087430245844,-0.36748213060693563,0.6565147990324613,-0.8478785071999044,-0.37555650400475826,0.02863538451863748
113,27,28,0.6439507792076662,0.7561281039072009,-0.006298750270209248,0.8549589524119463,-0.7167602431063242,1.3498735951212764,0.06408415107399475
114,27,30,0.6537771812590032,0.7358441505723916,0.13317951433163594,0.710888393876562,-0.878261694026658,1.3774466209518448,0.023920753221879087
115,27,31,0.7389009480000868,0.639483917088935,0.18045351866712966,0.35326735154389727,-0.750086807567404,1.2272441398987588,0.034858022050289456
116,27,146,0.8134869589515292,0.5626109491429429,0.09660901641768233,0.11483910381855328,-0.4047533857586443,1.4153724158169514,0.018633807221805368
117,28,29,0.5063233293960889,0.8314629278868642,-0.19662158844315336,0.9100466767839156,-0.41728632328198406,0.5829017178090291,0.04293227772480842
118,28,30,0.5525337988238623,0.8212897014423008,0.08176633989153467,0.8418873927742772,-0.705943833970441,1.3887825958652011,0.07029488820462301
119,28,35,0.41770611832077054,0.8947613415659391,-0.10783842941524628,0.5705221208476627,-0.14281460885146285,1.036765056052269,0.03305187091262068
120,28,148,0.438193512352673,0.891061131006304,0.02647064847676763,0.5852470800912235,-0.3322647612012259,1.4336168156998677,0.017369859035321532
121,29,35,0.3826267260658591,0.883648848218253,-0.244154336327779,0.46775610130421236,-0.11389181922769209,0.32178827122809295,0.010673703939975129
122,29,36,0.337419716585904,0.8567313978765427,-0.37288902275226,0.28802351788426883,-0.32006662461356866,-0.47810872065348836,0.017228779382932827
123,29,37,0.4167639923467499,0.782612629527947,-0.44999462999575646,0.568674605995678,-0.8093929487294906,-0.8910404607297695,0.060723834954155384
124,29,147,0.5310681865333897,0.7311405957353313,-0.41399789570047985,0.7379866114215395,-0.9280714666614803,-0.6933396214673143,0.03637473688363031
125,30,31,0.6492731866426765,0.7027726604159236,0.26821386488382765,0.6068077830264538,-0.9300427455636022,0.975748925900315,0.03773840828498889
126,30,32,0.5479418874159014,0.7484110633589223,0.354962565194784,0.755533525048421,-0.8935106900625986,0.7195312176497763,0.02617249844385324
127,30,40,0.4457337938516639,0.8348906848781864,0.30064002358594866,0.5809331190750509,-0.6564331671860975,0.9597662030027088,0.02772183102817315
128,30,148,0.44798825549822796,0.8707727014426646,0.1646007507280099,0.5497402308623085,-0.535797847081716,1.3311931038094262,0.04990074335391603
129,31,32,0.6349669341936587,0.6511293401599223,0.39981320217397176,0.59954313812783,-0.9043816439623851,0.522025804772537,0.03078045445058763
130,31,33,0.7084796919543197,0.544566645368053,0.43479376351936644,0.3041888562837358,-0.7195957339077939,0.41079025826656457,0.029753130940076485
131,31,146,0.8061436858446667,0.5355414742880046,0.22779909716970692,-0.016608791326553407,-0.4576066019018459,1.1527816658823893,0.014230919760339562
132,31,188,0.7862771195312855,0.5019337533423451,0.34657185926891765,-0.01324179443982193,-0.4914777774290236,0.7509393895480023,0.03160227433392237
133,32,33,0.6112739307624329,0.5806814952944063,0.5251120500000218,0.6612184536763289,-0.8067767146245638,0.13105509220554706,0.024827927212289998
134,32,34,0.40389197891269446,0.7028914242068907,0.5715062780728544,0.8707125573132931,-0.5889502821083414,0.10671199852836638,0.019988687911809567
135,32,40,0.4312320619150972,0.7809261721323574,0.43546249095633627,0.6793127929492773,-0.6199729346151165,0.44142284759167316,0.041597438205691555
136,33,188,0.7656258840057364,0.4395554042295026,0.4590448632440014,0.016114974994802203,-0.41896496450515947,0.37362140487972306,0.02350932221814554
137,34,39,0.22022107540368674,0.6131419055920496,0.7485119747571878,1.1265766465046974,-0.16204576661297648,-0.19992125054779858,0.02379077252008766
138,34,40,0.3017252498010089,0.792461702171368,0.5143782707405344,0.43643583993396884,-0.29463384234238676,0.1966185388926812,0.03249843502845957
139,34,41,0.16984344596460058,0.7914360576110935,0.5754583512403963,0.17382261910415403,0.06790378288008092,-0.14741812746341307,0.033280617864079855
140,34,143,0.13885187091535087,0.716162847148739,0.6752052444829866,0.5562517452581546,0.20353108558651672,-0.3329974121394519,0.00984067844763003
141,35,36,0.25119985063334666,0.9183050513360803,-0.2837468113773355,-0.20443748519111565,0.09891345615972941,0.13832460410654798,0.005158488791678804
142,35,148,0.31928250773410455,0.9412313025967203,-0.024344664061926105,0.013281436443961264,0.03001038948098119,1.287517787457506,0.06667906082987521
143,35,149,0.16473663777372008,0.9622127117231208,-0.18714644757888182,-0.6830351039373395,0.27059320306590684,0.7692407258487312,0.0638327077031158
144,35,170,0.20780019145067918,0.9705727973429337,-0.07108574837859571,-0.5808679149835212,0.22009379044290833,1.2005529365352698,0.060960307509902306
145,36,37,0.2864053342118937,0.8183735165561388,-0.4862583767048283,0.15104530361666824,-0.6513601872483942,-1.0046114319035322,0.031450313611784915
146,36,38,0.14600136332191682,0.8404041367527015,-0.51121523589498,-0.23499433053581037,-0.46562667125018614,-0.8313336892114329,0.05267974023996363
147,36,42,0.062028418578792696,0.8963877132206286,-0.4239460683653655,-0.5905276132455602,-0.09506384840860335,-0.28886701316003927,0.07808818838837807
148,36,149,0.11675141294104045,0.936319173137272,-0.3108745136695916,-0.7270014324425862,0.14297501257330647,0.1525978292083231,0.046762919202646316
149,37,38,0.2278592497848047,0.7713230650947462,-0.58352289131877,0.16002968904957854,-0.9473406798031305,-1.1969957117494925,0.035319233467741636
150,37,128,0.4314616855897167,0.6235084724666461,-0.6393523970606495,0.34825015701099254,-1.615854592054291,-1.313299972047223,0.07044473199624819
151,37,147,0.48090265787897346,0.6897557567215726,-0.5305484264464417,0.4813615499771659,-1.3020383071376196,-1.2438093488089546,0.03232203793409387
152,37,191,0.3036625164813915,0.6920164795569719,-0.6469983097824001,0.41812503709660476,-1.3951528738783248,-1.3016389689297356,0.04909299309010647
153,38,42,0.0037094479747147822,0.8435324496734238,-0.5257419787976154,-0.36599207775069276,-0.31856827955378797,-0.5127383095914424,0.027716358901547465
154,38,43,-0.0540741704225328,0.7670202616157951,-0.628635811798302,0.17012000414541775,-0.41567235316235773,-0.5219316128436411,0.04207282907744312
155,38,44,0.030813396569783782,0.7015117921020567,-0.7027899354108287,0.4532847389192296,-0.7382988577974864,-0.7178373161437426,0.04217065622121256
156,38,191,0.16567347257506398,0.7173417044198946,-0.6692586142433665,0.3019939743715576,-1.0617129949190656,-1.0756098117956658,0.05930910144372378
157,39,114,-0.02330121050415907,0.5459161493387485,0.8259917153791797,1.337589428867507,0.7460096116031499,-0.46439096434926097,0.02177177310975978
158,39,123,0.11462198663090523,0.36849005988929423,0.9139143908658129,2.2082067787408812,-0.06904869559083027,-0.2703551376394271,0.02791261314235574
159,39,143,0.07944860456863748,0.6251677013958844,0.7664871085947056,1.0034056218534684,0.3156329341442695,-0.3551222804379425,0.06433847211671292
160,39,178,0.005404644283341467,0.4383674360030249,0.8900429078738106,1.833601937432587,0.47261816935456125,-0.27300385678623396,0.0800958958624998
161,40,41,0.19544744243912873,0.8646580718842816,0.446690877585359,-0.16133307927075902,-0.06752660962519227,0.20220040006611742,0.032828058698181325
162,40,45,0.20965998664496419,0.9193182562203304,0.31162087256112164,-0.41376138648412697,-0.16836260106765866,0.771213338505737,0.03456496172086554
163,40,148,0.3319933375219665,0.9045382601607991,0.24156552360729444,0.07706227930712842,-0.3246169924715296,1.1066858870203378,0.03002297752977577
164,41,45,0.07960868507280457,0.9151085331491191,0.3772343928649598,-0.7224937803630196,-0.04117405344635086,0.2528898251298274,0.025835268831326082
165,41,46,-0.05101896200995678,0.8921860747575603,0.43326832218596373,-0.5929504859190068,0.10736987178078354,-0.29053152336370697,0.07340675722343683
166,41,92,-0.06616749233666988,0.8232608017065861,0.55233106169758,-0.21095725753937994,0.5019734006806839,-0.7826285102821166,0.05131192382857774
167,41,143,0.04034618508098967,0.787590777235562,0.6068599722422373,0.03275762334056058,0.3920744824748231,-0.5193662510995124,0.05942996407482768
168,42,43,-0.1380097539702242,0.8224494203967818,-0.5392822687695973,-0.05871355213850847,-0.10725479274932863,-0.14770450084626932,0.04181526008856177
169,42,47,-0.21855049276724614,0.8665763116843721,-0.43369752449477345,-0.11738720003421389,0.11923617481004695,0.29471758127714126,0.01894486274231324
170,42,149,-0.02201599463640494,0.9392799242413234,-0.3248344138737266,-0.8996897905603254,0.11608874263008531,0.38894088587029735,0.04308749235430275
171,42,150,-0.15566893937685244,0.9234571319961936,-0.33477090830993955,-0.5919866075039736,0.10967473431924807,0.5707852870562555,0.03898027319548005
172,43,44,-0.10917317947051515,0.6740692132668534,-0.7219644367963509,0.7603117107064962,-0.29174370169271463,-0.38683896708261656,0.013551967269306131
173,43,47,-0.27701997822301316,0.7877398379494964,-0.5372135674677512,0.4105960451469537,0.20752350011663095,0.09169071951639418,0.007452351357926895
174,43,48,-0.3294158578723669,0.6887674509321607,-0.635276700830602,0.8560676661072606,0.4011737064622578,-0.006986952452956503,0.04038783570416357
175,43,157,-0.24871657304103867,0.6339517663491615,-0.7233037110315013,1.056676982754208,0.23387677245082852,-0.15697582508386937,0.01152734891540585
176,44,129,0.08042789342879966,0.5471481813551409,-0.8265090687556498,1.233921487964171,-0.9875358273409798,-0.5203515308149803,0.013130007000494583
177,44,157,-0.16265726476777648,0.5740077033909454,-0.7946044332069411,1.305119895333328,0.03179401636362972,-0.25054804540646863,0.005934143503446852
178,44,187,-0.07149644394751542,0.5282945669655466,-0.8409080384881462,1.5252831563136275,-0.3009092767170384,-0.3123864691320847,0.015238715623059687
179,44,191,0.11447086867526791,0.6336017905178892,-0.7572440326000166,0.7872541872492108,-1.1215204615552905,-0.8265439153688949,0.0497858274896564
180,45,46,-0.036395360301411946,0.946699241822244,0.29714585007581445,-0.889203622182692,-0.15753193322678635,0.38619236394364564,0.08078592070489675
181,45,100,-0.017798794361224928,0.9813280937002875,0.14933072781888812,-1.1068691456257496,-0.1989333346162585,1.1120152169908797,0.07187277927561958
182,45,148,0.21648185634806216,0.95326062538636,0.17886353963172535,-0.5545960826929719,-0.11112943172302372,1.234882674774908,0.02563586291668179
183,45,170,0.10964468684268724,0.981774181218628,0.11657428439978756,-1.0243401773506455,-0.047388266096778014,1.251786573144427,0.0693345603838042
184,46,92,-0.1801332601947584,0.8521194941717614,0.47729995043457846,-0.23213175027212724,0.39842084181720144,-0.7960497749681135,0.033567956012141485
185,46,96,-0.288507114498511,0.8693330060245392,0.38515271637304116,0.06493749642504917,0.25788835552296246,-0.5270917422120167,0.006321487971467751
186,46,100,-0.1437325424996222,0.9606765519079282,0.20119326159377354,-0.8043220512488655,-0.2607867565201377,0.6942786178453457,0.05085699219946445
187,46,171,-0.25684461209811177,0.9244793313212567,0.261221992193842,-0.2200241125341246,-0.138121225262132,0.27575575568648086,0.020626357563293844
188,47,48,-0.4097010505198716,0.7353007418247903,-0.5258166800847706,0.8033771207781004,0.5936171583383519,0.20236263249235775,0.009396753700909278
189,47,49,-0.48408693696774974,0.7678106393584321,-0.402828829029535,0.7075631185704179,0.7487360087448456,0.5704542194615705,0.06987514750343701
190,47,91,-0.4225431939190261,0.8454835047451515,-0.30726339905928146,0.5253649255651123,0.5982489596219783,0.9200188796147215,0.012951241651851724
191,47,150,-0.2919869502761962,0.8917458422100097,-0.3291248678426274,-0.025640336040094136,0.2873157675456538,0.796323260237884,0.005657679582310343
192,48,49,-0.5350398612270616,0.6687345383685215,-0.5015983758155271,0.8261788130390549,0.8363656953399737,0.2350245048217554,0.032195109674823176
193,48,50,-0.5742601160896252,0.556376093521441,-0.5890524373556695,0.7399300920391736,0.7963041483992438,0.03333708102498012,0.04856231033712461
194,48,51,-0.4931769412766585,0.5137792491154617,-0.6929001165148441,0.9786772093806207,0.8033355141514884,-0.10358837148674666,0.014649437575396197
195,48,157,-0.37855294400304984,0.5799524598402463,-0.7133775983338917,1.1492667089331927,0.6299736096597011,-0.0970043522538126,0.022224645059707587
196,49,50,-0.6478856332529548,0.5897870010629281,-0.4670529240474034,0.5580713190293028,0.837354614691335,0.288103018341852,0.015113673355152233
197,49,91,-0.5466519617562468,0.7806494090736752,-0.28146703999230765,0.7507528749081224,0.880234020869097,0.9787109958454773,0.0261887271100871
198,49,99,-0.6571342633604353,0.7021372122213939,-0.2511458075825096,0.6093849048075213,0.9391359345427462,1.0330477493102441,0.02182086514466217
199,49,161,-0.7061344088482442,0.6090582739459104,-0.3433219720651349,0.3416671559297929,0.7972537716784176,0.7103095057792328,0.029032007151386763
200,50,51,-0.6042613845903178,0.43582206368659593,-0.6572610921277884,0.5834799497088607,0.7121405626431387,-0.0646203835804014,0.007619054537334293
201,50,52,-0.7038318306012608,0.3473100069116798,-0.6086949508997468,0.13673743187275106,0.44050437597908515,0.09272958472840433,0.013269475609702002
202,50,53,-0.7740596875822933,0.38193703847479066,-0.49157092272464675,-0.06715468164840584,0.31198359726406377,0.34657324882540114,0.014048749541756955
203,50,161,-0.7448541443468542,0.4993581868812209,-0.428097533534853,0.11865413803177718,0.5591039287443289,0.44306993996978966,0.007088059573976056
204,51,52,-0.6206832866679395,0.3053294814191863,-0.7128449374065904,0.3709007565148864,0.5546052508659125,-0.08581914450579076,0.005149157659701223
205,51,90,-0.5264708845805912,0.2581889778782507,-0.8016891978128173,0.6897680399458835,0.6053437867360973,-0.26271620769443976,0.023588714678927303
206,51,101,-0.43079610279982167,0.3496120058955083,-0.8259478523997819,1.1849666301302002,0.7691774856033102,-0.30115226927936845,0.02050403791399387
207,51,157,-0.4116870459933877,0.4642597191074128,-0.7771843468281308,1.1876014639533354,0.7689983104988787,-0.1733317904364297,0.0429069629906206
208,52,53,-0.790191265901192,0.2528062158533647,-0.5459884098521809,-0.20924309926442117,0.1376329371589972,0.3665582050777606,0.01972386011197987
209,52,54,-0.7881482776970095,0.11853434823381542,-0.592439261675535,-0.25601390379138933,0.05902892433759732,0.3529840562004444,0.0207383881321378
210,52,90,-0.6188255692763786,0.16872438971882983,-0.7585830846233006,0.2444162422854933,0.3586159326686339,-0.11850278920354726,0.027735625928815722
211,52,156,-0.6929592981981267,0.08400016279760664,-0.7068950992546467,-0.07652414162291198,0.10345201052916742,0.08799072213322762,0.018838701086159614
212,53,54,-0.8606042213862568,0.15344842909742706,-0.47141331855735286,-0.3830295221066745,-0.04065699711517751,0.6860181046457202,0.014841719803513894
213,53,55,-0.9131724768834966,0.18553995619981112,-0.3440476896095533,-0.42656390226375895,-0.141600311605117,1.0520391518107104,0.03029390689072494
214,53,160,-0.8959179644735419,0.31115696735017745,-0.297262608372342,-0.40430408442096283,-0.1183784384619681,1.09030436792577,0.018859661932643733
215,53,161,-0.829328326828307,0.4055478393023701,-0.3685609612539825,-0.2364428572872458,0.20387827212081217,0.7522632622814718,0.024822545531260034
216,54,55,-0.9132265961587406,0.050918526059416276,-0.38709307788413383,-0.4296123289170583,-0.04767304077969553,1.0072666914291935,0.006173189658986882
217,54,56,-0.8952473044667381,-0.08630524856358485,-0.42152506023538155,-0.42134347322516685,0.07154849887068687,0.8797034830525878,0.004715542078621311
218,54,58,-0.8268126257022754,-0.11961677361024352,-0.5368054282174128,-0.3282995654318332,-0.01783417467320375,0.5049985239592977,0.02337812242295336
219,54,156,-0.7637490509795029,-0.013741539645965792,-0.6328943423466652,-0.2401575303908193,-0.011120931914343365,0.2886516348825347,0.017376460791831274
220,55,56,-0.9469411130114989,-0.056025729977484395,-0.2936189770299398,-0.39620943263055797,0.06303511083291363,1.2804190778246867,0.024996249507739883
221,55,57,-0.9790602007016306,-0.03564351277722402,-0.15394610213480742,-0.24055382837820594,0.08190140581444838,1.535295551413451,0.02987054931533624
222,55,60,-0.9798157941045387,0.10998448873806052,-0.1179720454853729,-0.20411709548654325,-0.21892536170478222,1.5053199478068588,0.061166582443520134
223,55,160,-0.9473539951775604,0.21137709978665564,-0.2133710608009793,-0.3728779066081667,-0.24034418915947295,1.4177252290117952,0.031866151030095276
224,56,57,-0.9590350286656764,-0.16937463204181608,-0.19485655994515028,-0.3262429720303966,0.24118642036673144,1.4379456957432826,0.048659689981064236
225,56,58,-0.8617894725475918,-0.2228984262265502,-0.44219721161855047,-0.37775051529667497,0.04859948930162575,0.7145923579314741,0.0113711605344432
226,56,59,-0.8725481952002496,-0.31902397850443376,-0.3527685000264601,-0.3678520257270265,0.010753502742246956,0.8900877755538205,0.04068704351240814
227,56,179,-0.9216635417787561,-0.28139932602187323,-0.24842287184457734,-0.41596079845780554,0.21219400435315117,1.2830964301391292,0.005766296687123315
228,57,60,-0.9920555434361906,-0.0038697728523791764,-0.014749652356396865,-0.026051347649860314,0.018580605091796598,1.4257530226841757,0.01873091159754441
229,57,61,-0.9846881134041998,-0.09804138553084642,0.08760763611498953,0.06459719782750074,0.20007717306150424,1.0166085655692811,0.044983447633992805
230,57,115,-0.9453539250260092,-0.30440356739061747,-0.006526697900061216,-0.11901234835903482,0.3372663521359818,1.4139912967314197,0.054996053305283045
231,57,179,-0.9492924716311428,-0.2711053084651269,-0.12028784895302638,-0.26466940143905626,0.31986665371138456,1.4944049794586554,0.0361138367140501
232,57,185,-0.9672823435216215,-0.22013088768533312,0.07341589079607513,-0.011507986358465588,0.37613444323935236,1.140788177689237,0.03362626648304518
233,58,59,-0.8075760299963799,-0.3540757091086187,-0.45858223415279786,-0.19980217064531283,-0.1950792438446405,0.501970578958913,0.023557436360363938
234,58,62,-0.728083265939319,-0.38297056118850215,-0.5570710819334082,0.0970135297111506,-0.4344228005706767,0.17364579398108718,0.02169729526412324
235,58,156,-0.7357952867645782,-0.14941936571280728,-0.6482529857675254,-0.1394054753522437,-0.12153523003222519,0.18485087701535496,0.028930660295191726
236,58,180,-0.7096055264683845,-0.2815052627784086,-0.6378088320110729,0.028358490247762276,-0.3461655836620871,0.11920729144935643,0.030272405191207157
237,59,62,-0.7356178196629731,-0.47883192444786576,-0.4663271064341128,0.1388209846246921,-0.5425164211291693,0.33793215845658386,0.013177881723582918
238,59,63,-0.7334103335895529,-0.563794735994694,-0.36216748385370295,0.2134140282933737,-0.6895629421317211,0.6444538587173436,0.010082898977367893
239,59,155,-0.8061271942888922,-0.52099925804152,-0.2595046706584154,-0.04816830842854562,-0.44473182957884316,1.045154506925461,0.017535503132543945
240,59,179,-0.8688315380601918,-0.4042140281151322,-0.26879732114707594,-0.31224617094086055,-0.06279588312573997,1.0814429814406965,0.038319753630780495
241,60,61,-0.9850738505010324,0.044450977973734145,0.11986336446475915,0.09760562492260078,-0.09923092281187679,0.8603342231975869,0.012846329552107577
242,60,71,-0.964133152115917,0.18180632788465284,0.15513102911169097,0.03824580457742481,-0.356576798321136,0.6551045602512474,0.03512698701254595
243,60,160,-0.9608963766309138,0.24088642684649936,-0.0769291902439398,-0.20079995314807375,-0.33687012348510137,1.4883703864279445,0.04996385685409244
244,60,162,-0.9530810975178432,0.2749036334587948,0.05641769963991037,-0.035560769263272146,-0.373293185565168,1.207067819380889,0.05293577025725689
245,61,71,-0.9566898985889345,0.08429345660505727,0.25367050878993896,-0.018065002948358815,-0.13906112067153142,-0.021383099306539567,0.02725051388032825
246,61,72,-0.9306017695925568,-0.01965963553443121,0.3467744160112332,-0.2609881474313926,0.02578283934569861,-0.6973544574491705,0.017963400928456167
247,61,159,-0.9331767477539598,-0.15188868328887184,0.3058690971590242,-0.14501238162214242,0.15959088048298992,-0.3588852594495861,0.06662301436411046
248,61,185,-0.962233109526361,-0.16809964126536317,0.19119101253679527,0.0441980235118932,0.2897605523295103,0.4595955669605286,0.03973325435621662
249,62,63,-0.6486890547271085,-0.5925984144722944,-0.46413075204010623,0.5491080830312556,-0.8435781838954868,0.31538794786877744,0.03221158388376177
250,62,64,-0.5507909168998371,-0.6025976860616373,-0.5657549717445702,0.8042141665115591,-0.7955960329091639,0.07160866232983082,0.05758760046384747
251,62,76,-0.5560774994513825,-0.4974542251187769,-0.6568582138691328,0.7998488647439044,-0.7961104889874111,-0.06843189945998052,0.008536394335766792
252,62,180,-0.644213821211976,-0.40174210817325906,-0.642664607011585,0.406165739610182,-0.6253466064684916,-0.012483175531488422,0.015163181004529267
253,63,64,-0.5452306899490081,-0.6910103892031101,-0.4596988915132547,0.8009920809757276,-0.8655876570496759,0.3535873409476462,0.025499059133170146
254,63,65,-0.5340093232731429,-0.7651772556642988,-0.34028947240317237,0.7189262530498066,-0.8410959208131761,0.7619046439144233,0.07017169456890043
255,63,66,-0.6239379795336903,-0.7369802522380655,-0.23345715214101787,0.6964631620305011,-0.9394935571552973,1.1128299378867286,0.0268423571865783
256,63,155,-0.7229884074289841,-0.6340880997991386,-0.24998922783037292,0.3571670628047148,-0.8163611224315352,1.040668389324773,0.004544900557685066
257,64,65,-0.433288538984143,-0.7756001545886546,-0.4440844228122985,0.715714186520577,-0.659172381362801,0.45255333066246595,0.024062069399758124
258,64,76,-0.44950730297818076,-0.5935870743580853,-0.6569832573310026,1.0315660713227397,-0.7467744874993606,-0.02755609173228002,0.020928876385012517
259,64,102,-0.3252637689756185,-0.6856883916603276,-0.6406863239314593,0.903935495529437,-0.4064247853864442,-0.026311549713964044,0.00985833613642058
260,64,163,-0.32619555350525364,-0.7687956490442528,-0.5388094313571947,0.5769080550246293,-0.34372043427114585,0.1376161780303866,0.021956306459766324
261,65,66,-0.5119921251012656,-0.8236326070699904,-0.21435784442382994,0.7386573995752578,-0.7750569800792744,1.2165743517095526,0.012785589284369459
262,65,67,-0.39009008454300464,-0.8935546090449396,-0.1887047758194142,0.3244994211243013,-0.4102021435327157,1.2732469925152823,0.03836170015698095
263,65,69,-0.2919532229282816,-0.9028982396868719,-0.2931101301943167,-0.071670777963531,-0.27592860955865817,0.9221231448235404,0.006644326402484453
264,65,163,-0.31621885757116225,-0.8424999659812977,-0.42042301788968706,0.26959415001003734,-0.3298332155816327,0.4598078947199524,0.012513398930880966
265,66,67,-0.48003559133865753,-0.8656439326727303,-0.08135860599071199,0.6741607368793472,-0.5081601524628057,1.425604920731998,0.06713638388543
266,66,68,-0.5599843688836854,-0.8198579484998905,0.026419911260279337,0.9261076581649196,-0.5908500646423831,1.2929672507663914,0.06937265020461733
267,66,89,-0.6706684298768706,-0.7327013071863742,0.00034592614438003905,0.8188715178022243,-0.748354974752682,1.3774393493561203,0.02276802267182913
268,66,155,-0.7015498919328749,-0.6914457934891063,-0.12730280077739023,0.5494378359442555,-0.8042521497629778,1.3514591097653494,0.04926586974783296
269,67,68,-0.4389588587332567,-0.8894866595992783,0.05306708430937963,0.6546655716927468,-0.24971769807701408,1.2519900539421513,0.01818999838867887
270,67,69,-0.26019099108930643,-0.945067457283212,-0.1593258572940092,-0.3272790539936807,-0.12778854510007304,1.2926262323342277,0.045459054241639534
271,67,70,-0.2223159641774686,-0.9677747586906561,-0.02330883008359826,-0.5339155926648479,0.0873096170717797,1.4091566797081245,0.04814135900003952
272,67,158,-0.3115949838114201,-0.9399774995403558,0.07937403818838834,-0.02978133866823568,0.10527838852926535,1.1508458757495914,0.042466503999656305
273,68,89,-0.6286373631782124,-0.757593082281196,0.13218316837930716,0.934946946141064,-0.6086409805854932,0.9636515468771243,0.07090411322497833
274,68,110,-0.575119340501064,-0.767870567204928,0.25897565705919956,0.9631567042722761,-0.6318932391142668,0.26325406056979933,0.022979795588509475
275,68,117,-0.4547978016562915,-0.8361061943760393,0.28517745902944397,0.761877757461993,-0.3973267159973161,0.052726275688504465,0.014997585907416795
276,68,158,-0.3902548738583497,-0.8949633375402221,0.18459283370217539,0.4716385649283848,-0.07022974846800403,0.6653563034828908,0.02103876974426299
277,69,70,-0.12492771978500726,-0.9769897927919711,-0.12724356860615116,-0.9836831698175842,-0.03813048319022384,1.2578433606007755,0.04715385280286354
278,69,73,-0.023829394238573644,-0.9661361674745668,-0.22886072194947235,-1.0122959666048934,-0.17476804366188192,0.8437916393537909,0.08432464805252111
279,69,81,-0.05770651676161211,-0.9233777242778437,-0.3610372027230446,-0.7855684793031341,-0.04982702246960098,0.2546630245002971,0.04219289804689614
280,69,163,-0.18868512315808963,-0.892927835780489,-0.39189523553923705,-0.342619786521307,-0.11276672097494897,0.42377029425102125,0.03294804992307806
281,70,73,0.012936791696150305,-0.9887538420046724,-0.09238151448264285,-1.1608392301123251,-0.13066397263846907,1.2387072024956494,0.07569915243315048
282,70,74,0.049952606552415985,-0.9909614775330926,0.04490252439834922,-1.1226372229384785,0.005854104086748545,1.3842209101213407,0.08580208650125665
