diamond_tag,center_x,center_y,center_z,grad_x,grad_y,grad_z,error_to_exact_gradient
111,-1.9714618517321907,-0.06381435443577087,-0.125732946185745,0.3222499841416358,1.0882412017260805,-1.3394184466964867,0.49832657789392343
112,-1.969915761222862,-0.07879602090111508,0.12885108356927372,-0.27127881723250324,0.9018888866369744,-0.8652057745302935,0.563682512250178
113,-1.9814869673646598,0.0798974022614701,-0.09912714204781956,0.2750195803372738,1.055304509204085,-1.2353627400217129,0.5054457840090986
114,-1.9430701343492747,-0.4449991483519944,-3.9755668172807707e-05,-0.21350653425946045,0.937033262061225,-1.6860800351153753,0.5246030277736261
115,-1.9581888781701504,-0.21417331079131108,-0.1321056765477686,0.35078708714142115,0.8945136118731252,-1.5830893561906652,0.7947377057019204
116,-1.9374437798449045,-0.3672975250567006,0.12822671912376787,-0.1893001365583842,0.773869841109246,-0.1573783690177593,0.4139822683077164
117,-1.9359456437102773,-0.37163425632947994,-0.12919653364092726,0.3952860610437665,0.986529471887408,-2.0925062040133118,0.7338868763937944
118,-1.9586894479097263,-0.2266661527766977,0.1287952001051401,-0.2651262260076303,0.9147183758101262,-0.582933169265914,0.3950691794586772
119,-1.855952719899947,-0.7302793550591498,-0.004760860971871329,-0.18456448959048635,0.5633285109059982,-1.7582520271061368,0.3616857447064387
120,-1.85998621997684,-0.6612214187425749,-0.12304957198815693,0.4178069324340337,0.8413319652762296,-2.6186674923746174,0.8967398513704283
121,-1.9065144614531229,-0.5115587474079066,0.12226926130743704,-0.18866297466130721,0.7702719149267894,0.04045855355808109,0.3258140866515188
122,-1.9026689838961746,-0.5196519162208679,-0.12721239820432065,0.4214095369697425,0.8067338240672268,-2.294652677122788,0.96907967572445
123,-1.8714785738528987,-0.6549009453497874,0.10025011274021774,-0.23143069311401154,0.612598610878583,-0.11427786118995109,0.3050631546851245
124,-1.7277672086930584,-0.9953511613969943,0.0035821524724617554,-0.08251479987839928,0.10236005807809469,-1.3884918450256205,0.350775424734252
125,-1.807099328289808,-0.7984095119666974,-0.11937212926960394,0.47583092928846293,0.6142232434759605,-2.702085586107906,1.0205406039684268
126,-1.750085661969814,-0.9135927098144726,0.12214774648917373,0.14948165468586497,0.1699978042137348,0.8021461454992399,0.42548633425696925
127,-1.7492957467554868,-0.9262986297296447,-0.10991698030799765,0.4136062292328714,0.5660006970533731,-2.79699274971819,0.9276984042025115
128,-1.8181626176281513,-0.7911688449822795,0.10019297138577302,-0.10596447179695988,0.2737135387993526,0.07536302867583775,0.42176886608223096
129,-1.5585465742382398,-1.2424516458777606,-0.0011413646893965942,0.21384356895049694,-0.2578325863995172,-1.3856785075910811,0.3333850045595589
130,-1.5871693671544045,-1.168358205315251,-0.1298446102226016,0.697622284974006,0.3983533921745911,-2.8411029268498527,1.067338460181739
131,-1.5879238780436775,-1.1690963886712655,0.12813247663438798,0.3655279579540451,-0.039717464292569754,1.0012733750423388,0.600074699943884
132,-1.6742685253988834,-1.0414499184449442,0.12806810317056921,0.25787759688832906,0.07412211631331173,0.9530478599426728,0.5693873701666557
133,-1.6754898704027394,-1.0524332997282713,-0.11216746522333747,0.5735334081221739,0.29339384852857986,-2.8029978387832664,0.9764881491600278
134,-1.3560318809881007,-1.4611521552360571,0.0011135662648042027,0.5189904674322272,-0.4886075340488518,-1.1423048317516076,0.4319465765852748
135,-1.4934762075529902,-1.284212904627462,-0.13275105891585928,0.853267490536237,0.20133527055075184,-2.747989382365598,1.0095835759522385
136,-1.4947383448314016,-1.2860421182771398,0.12848443009261704,0.5249464441066756,-0.18330917286001336,1.028125703094037,0.5582974723390759
137,-1.3941257323405565,-1.3960599850900475,-0.12590074638567844,0.7480062053380888,0.1902212266770653,-2.5275928746072847,0.9597043376667351
138,-1.3962862683015191,-1.3913750051519624,0.12996163315938122,0.6064576146830098,-0.23985323700413438,0.9474522801647542,0.6083291244958914
139,-1.1216753007634088,-1.647863324929629,0.001067173661697545,0.7673551468976704,-0.5281816638625209,-0.9477997485706597,0.48606503854794647
140,-1.1662191977013214,-1.5883944340424883,0.13090826031190012,0.7660716029110177,-0.33295523024952295,0.669679174296153,0.565570829595093
141,-1.1705931045011737,-1.5886841564762972,-0.12473508568470923,0.8196783966372017,0.04737938764973515,-2.0009890485296506,0.7837241873817368
142,-1.2853688533994243,-1.4977472871747695,-0.12417724274243673,0.9120657704698274,0.012602612463677332,-2.314576137922287,0.7805754036089946
143,-1.2865870519132367,-1.4928750754102098,0.13052693044752034,0.747371931574624,-0.31181835336636327,0.9069956079531533,0.5046433507768213
144,-0.864623113182413,-1.7975346220407615,-0.007516950479190295,0.8681556846938079,-0.38901689511699156,-0.8626564811597629,0.44033710871346526
145,-0.921874168947179,-1.7450097136688478,-0.1244019815916878,0.7783687526282937,-0.005951175968580344,-1.3748154659046306,0.5733783446118283
146,-1.0436540263188472,-1.675222154995246,0.12228748350463489,0.8245189362363518,-0.34583907640246386,0.5639863052033436,0.4699296260153693
147,-1.0482104968927042,-1.6720045973939783,-0.12478013688904221,0.9250596951675234,-0.040347345832293824,-1.7427251735064662,0.5621447817047761
148,-0.9230785870000893,-1.7584604238404673,0.08939537345992214,0.7765919974692359,-0.43089422859789384,-0.04246741859457992,0.5206371360883797
149,-0.5876807139216613,-1.904850910170885,0.0003508866468383935,0.736148487673159,-0.2278284564120412,-0.507546087094886,0.36813867874018624
150,-0.7885542008777894,-1.809098467344838,-0.1246149211813535,0.8076531315349927,-0.03740347478041492,-1.1002781621498476,0.358452794848887
151,-0.6521423254326839,-1.8639066815599277,0.11991607335290011,0.7851543414385332,-0.2833082291269923,-0.06575176540819813,0.37949000327564664
152,-0.6524397988630244,-1.861952791772572,-0.1257818928933112,0.6095375277066052,-0.00482528305139588,-0.7441544278620855,0.38224652697727035
153,-0.7906442173707,-1.822172359622825,0.08888249623933149,0.8877876475440469,-0.3900681345058754,-0.10179901850932827,0.3926662928719137
154,-0.2960424622090492,-1.9712188224181868,-0.0017233298333971594,0.42529615240689966,-0.06228672304919759,-0.2562854436657429,0.1980134154009202
155,-0.3636340727964174,-1.9359647641070428,-0.13249837658874053,0.3017230474643954,-0.0020269255123310445,-0.18839854889577162,0.3037477129103175
156,-0.5096209224686401,-1.9052198910768783,0.12739815681397784,0.6756646048670076,-0.20287773862566622,-0.07794924144990284,0.41822363983233635
157,-0.5100311496009599,-1.905189668685141,-0.12747818061872127,0.5506699053422919,-0.00966234935978004,-0.4905852657567098,0.25983339979069897
158,-0.36525294134614283,-1.9392994408360056,0.12475156561892264,0.5027243874336322,-0.15598410299615723,-0.22604573489980934,0.3869270631660056
159,0.0008411430797694391,-1.9931070938223776,-0.0015085866818847077,2.3027315731311004e-14,-2.2406153961563952e-05,0.003642899862589323,0.004212912475076959
160,-0.21599537792909584,-1.9573490458295995,-0.13433925547111394,0.20230861333802735,-0.02288444366240418,0.0033406425265642,0.30365658344774593
161,-0.073792736353158,-1.97085705337257,0.12737824380595575,0.16266808649044973,-0.06436470597956262,-0.21705778214121213,0.35325461327648705
162,-0.06926843338652382,-1.9669733604619013,-0.1361670106926882,-0.05098746663826607,-0.03927689776053703,0.14159037635368435,0.36471383761532683
163,-0.2186252120805598,-1.96134664787854,0.12473165261090033,0.38418302314800756,-0.09461586024413342,-0.2001974048682753,0.39353869105123135
164,0.2991574001262764,-1.9708759461214709,0.00031109897982764187,-0.4250708729129932,-0.06378135483228328,0.2602289560608195,0.20590967398782845
165,0.07343050477772556,-1.9706449187100104,0.12802661820196892,0.03262378313467021,-0.028387002088748902,-0.10980669426276644,0.3457720811369063
166,0.08114138738283841,-1.967090458378188,-0.13483990893507689,-0.1685282136803844,-0.07871432269276701,0.24925487182839784,0.36285808339149705
167,0.21683410503541434,-1.960206353473791,0.12781910867026802,-0.2095462135606448,-0.016851822811322276,0.022911327928774122,0.29290660828496656
168,0.23510456453298506,-1.9577656633028484,-0.12792443314665408,-0.39507361813863856,-0.09858569856134437,0.19625771577910017,0.4117046903451557
169,0.5893308959709,-1.90466210726317,0.0022107939967755223,-0.7377416954423727,-0.22266340368210322,0.5264659135005393,0.3642757938717913
170,0.5223383263917887,-1.9061678744285744,-0.1172591710096536,-0.6905077998608928,-0.20959158968552455,0.09256260111079362,0.41764955634005096
171,0.5092794448243616,-1.905046765219811,0.12806291028627922,-0.5534894735794855,-0.011472827104332513,0.48645447403564224,0.2544549313933206
172,0.36348258823214885,-1.9381981552367453,0.12785540075457807,-0.3165573022580992,-0.0014230291519439636,0.21240162927763925,0.30072756607046175
173,0.38276004552014864,-1.9362690346416302,-0.12413517698986008,-0.5277418026866211,-0.16214472554775697,0.22229846564752367,0.38239090967131845
174,0.8651126445163508,-1.7970494931657466,0.0057616315367936335,-0.865258886445101,-0.3950321586619679,0.8371345410430321,0.4456583596742265
175,0.662135419737796,-1.8645507799146617,-0.11126879422135555,-0.7879554249987637,-0.2952322378779649,0.08370316328029492,0.39551470525439614
176,0.6515367224360226,-1.8614588382837736,0.1275001893772188,-0.6037346281837734,-0.0008389097599353773,0.7370615518760155,0.38287776447384414
177,0.7875171396517404,-1.8092726811668394,0.12529574932168414,-0.8068277345546282,-0.03587486757318417,1.0961531592642266,0.3571849216232771
178,0.7950574748975259,-1.8180497655995809,-0.09552048768413939,-0.8670987382786698,-0.37895578223579585,0.03255509326668049,0.4149925079466541
179,1.12260153926102,-1.6472117325027824,-5.552350789603602e-05,-0.7695607968127386,-0.5249465696096134,0.9714374078294687,0.4809902848630502
180,1.0486502110632079,-1.6702584194291596,0.12751361456332322,-0.9276918212742318,-0.026410280103336015,1.7493985406262993,0.5657887915568818
181,1.048093660538468,-1.672824984502745,-0.12200865381679082,-0.8238809494055584,-0.35532379368072053,-0.5454126374867925,0.4671780550540349
182,0.9211269011554464,-1.7449689692560915,0.12530917450775844,-0.7736448949310102,-0.0013500607726852215,1.3746480019607783,0.5756463350389933
183,0.9264623829686296,-1.7539015807798974,-0.09781203119710707,-0.7881051598949083,-0.42096305549654345,-0.03127677552949398,0.5075221573845216
184,1.3568672056184439,-1.46065251613236,0.0007832477196223,-0.5250926581496558,-0.48203093654758794,1.2021752672578918,0.41639124797667937
185,1.1716157510191878,-1.5863133060238548,0.1277622001747,-0.8197504718754189,0.0677119005135289,2.0084191618051785,0.7985456289911501
186,1.290552500835459,-1.4938885007374778,-0.1228681102120866,-0.7279098929597302,-0.3595889195374131,-0.7827991892253855,0.4758451931906975
187,1.2874445922128783,-1.494604482644156,0.12648253047455504,-0.9201832116779594,0.025975547030616886,2.3294445328184654,0.7901714285252083
188,1.1707298350884836,-1.5870804595931716,-0.1272659843673042,-0.7780762501892642,-0.3599242575358015,-0.6344204380943615,0.5346594542153366
189,1.558303828446764,-1.24336171673219,0.000987028231684034,-0.2131460675887879,-0.2583888251742225,1.3852405474566194,0.3313467765304019
190,1.3993995829602108,-1.3933327744575728,-0.1217626850622629,-0.5721035210315051,-0.2833786326420299,-0.8090552884331137,0.5631954952373585
191,1.4946856650367584,-1.2865009941243861,0.127748998917821,-0.8251414342338462,0.1686768203827539,2.7300554000080455,0.9792950328143434
192,1.4952849395269041,-1.2894898769426455,-0.12229130321127851,-0.48629053943605893,-0.20426397051009793,-0.9178021049123536,0.5193636603042371
193,1.3961209713553493,-1.393720300090244,0.1264693292177059,-0.7589902498970769,0.18997356000792426,2.5301453414195256,0.9626822572392897
194,1.726675823710965,-0.9960009675281806,-0.0006938392388013831,0.06855838069405323,0.11041780045107165,1.4731492698149813,0.3310252946319648
195,1.5870480110367255,-1.1705646805326597,0.12786271224045317,-0.6579364392965782,0.397858893013078,2.838902022310532,1.056089141155439
196,1.6701879449563921,-1.047055910970363,-0.12926183280337014,-0.26137464051664794,0.09726466674097928,-0.9938801781003634,0.5669993432046664
197,1.587100310187823,-1.173367439537849,-0.12393044681013568,-0.32575570689563293,-0.04549393687034206,-0.9099484634088975,0.5872060733447549
198,1.6703427209901347,-1.0490519118788169,0.12696583629680727,-0.6743260908664377,0.365821497316396,2.866819955287715,1.0742031917848809
199,1.8564128327458567,-0.729454903496992,0.008486192379744148,0.15691411517484194,0.5741804831823873,1.8580678789143195,0.3412128612897611
200,1.7466094916599553,-0.9196452965612233,-0.12171938379534886,-0.17853093666323672,0.14824528138403767,-0.8473233745540676,0.3891518899958053
201,1.8074063424012494,-0.7888503212665431,0.1278545816067154,-0.5359188140773905,0.6004535525663207,2.7134431431597252,1.0756606429585156
202,1.744467516152151,-0.9206214670859123,0.12695770566305992,-0.5304853191328689,0.6331242532617825,2.863985338500837,1.0325710145086215
203,1.819576092067996,-0.7973574827791848,-0.08784074387948108,0.13344899551374706,0.22546290427321422,0.1604338673080181,0.3998445061991741
204,1.943217992066034,-0.44840808077646277,0.001712981288157743,0.20235533206281564,0.9395784511942052,1.7297579197978006,0.5060248008489006
205,1.86155869141565,-0.6528785998245249,0.12615946818979362,-0.43464106550701226,0.8535629037903832,2.604032718727007,0.9113718140198056
